t,rx_packets,tx_packets,rx_silent_s,state,tec,rec,restarted,bus_errors,arbit_lost,error_warn,error_pass,bus_off
1788435117.1316001,4154315,1973862,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.1416132,4154346,1973875,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.1515503,4154379,1973890,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.1615713,4154411,1973904,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.1715622,4154444,1973918,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.181597,4154472,1973932,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.1916375,4154500,1973946,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.2016459,4154534,1973947,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.2115529,4154563,1973967,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.2215912,4154590,1973981,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.2316618,4154618,1973993,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.2415624,4154648,1974009,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.2515755,4154681,1974023,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.2615848,4154711,1974037,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.271656,4154743,1974051,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.2817018,4154775,1974059,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.2916255,4154806,1974079,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.3097942,4154832,1974087,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.3115835,4154847,1974108,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.3218176,4154859,1974121,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.3317246,4154873,1974135,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.3417351,4154884,1974149,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.3516533,4154899,1974163,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.3617105,4154920,1974169,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.3716953,4154934,1974191,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.3816483,4154944,1974205,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.3916683,4154963,1974214,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.4016185,4154971,1974233,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.4117038,4154986,1974244,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.4216313,4155005,1974254,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.431615,4155019,1974268,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.4416285,4155050,1974271,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.4515972,4155079,1974287,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.4616282,4155113,1974291,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.471589,4155140,1974310,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.4816766,4155176,1974317,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.4916198,4155209,1974322,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.501595,4155235,1974336,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.511538,4155265,1974342,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.5215206,4155290,1974349,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.5315955,4155306,1974363,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.5416396,4155327,1974375,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.5515969,4155337,1974385,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.5615659,4155352,1974394,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.571602,4155386,1974404,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.581605,4155421,1974422,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.5916395,4155451,1974436,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.6016755,4155478,1974440,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.6115973,4155500,1974451,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.6216726,4155521,1974464,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.6316764,4155542,1974468,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.6416237,4155558,1974478,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.6516383,4155569,1974483,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.6615615,4155588,1974491,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.671597,4155603,1974506,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.6816757,4155617,1974515,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.6916664,4155632,1974529,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.7017171,4155650,1974539,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.7116551,4155664,1974555,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.7216666,4155680,1974564,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.731726,4155699,1974570,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.741661,4155713,1974591,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.7517083,4155729,1974600,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.7616982,4155749,1974611,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.7716382,4155762,1974624,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.7816842,4155773,1974633,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.791666,4155790,1974646,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.8016722,4155805,1974650,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.8171382,4155818,1974667,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.8216264,4155836,1974670,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.8316436,4155849,1974678,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.8416836,4155865,1974685,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.8516352,4155881,1974701,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.8616228,4155897,1974716,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.871624,4155913,1974728,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.8815804,4155927,1974746,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.8916576,4155944,1974757,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.901627,4155956,1974767,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.9115896,4155970,1974786,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.9216893,4155986,1974794,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.93167,4156000,1974804,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.94166,4156012,1974813,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.9516084,4156034,1974824,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.9616363,4156048,1974828,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.9717047,4156057,1974842,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.9816272,4156076,1974850,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435117.9916704,4156096,1974860,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.0016418,4156129,1974871,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.0116634,4156162,1974877,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.0216234,4156194,1974898,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.0316963,4156226,1974902,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.0416048,4156254,1974919,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.0517023,4156276,1974929,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.0616822,4156298,1974938,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.0716772,4156328,1974954,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.0815995,4156361,1974961,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.0916705,4156391,1974972,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.101591,4156417,1974989,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.1116593,4156437,1974997,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.1215808,4156458,1975012,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.1315901,4156488,1975031,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.1415884,4156519,1975043,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.1515934,4156553,1975059,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.161582,4156586,1975073,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.1715908,4156623,1975081,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.181591,4156659,1975101,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.1915915,4156690,1975106,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.2015953,4156715,1975122,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.2115963,4156731,1975134,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.2215917,4156747,1975146,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.2315857,4156756,1975154,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.2416158,4156777,1975171,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.2515793,4156792,1975185,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.2615764,4156801,1975198,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.271583,4156819,1975209,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.2815797,4156831,1975226,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.291597,4156842,1975241,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.3015804,4156864,1975247,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.3115935,4156878,1975258,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.3254983,4156891,1975275,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.3315217,4156909,1975290,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.3416827,4156920,1975304,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.3516998,4156934,1975318,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.361657,4156955,1975332,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.3716688,4156971,1975345,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.3817506,4156982,1975360,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.391721,4157001,1975372,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.4016964,4157011,1975388,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.4116426,4157022,1975402,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.421677,4157042,1975416,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.4316258,4157057,1975425,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.4415236,4157071,1975438,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.4520338,4157084,1975448,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.461685,4157100,1975465,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.4716256,4157113,1975468,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.4816346,4157129,1975486,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.4915998,4157146,1975492,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.5016081,4157158,1975507,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.5116818,4157171,1975519,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.5215862,4157188,1975525,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.5316103,4157200,1975542,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.5415814,4157211,1975549,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.551614,4157234,1975559,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.561625,4157248,1975577,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.571581,4157266,1975580,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.581618,4157278,1975591,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.5915613,4157294,1975602,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.601649,4157321,1975608,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.6116576,4157350,1975615,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.6215782,4157382,1975618,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.6316144,4157410,1975633,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.6415942,4157435,1975642,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.6516106,4157461,1975654,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.661647,4157492,1975665,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.6715727,4157520,1975676,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.681601,4157549,1975692,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.6915915,4157584,1975707,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.7015781,4157611,1975720,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.711649,4157636,1975738,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.7216027,4157658,1975750,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.7316363,4157687,1975760,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.7416966,4157717,1975777,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.7515974,4157745,1975788,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.7616067,4157774,1975801,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.7716727,4157806,1975811,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.7816143,4157834,1975815,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.7915413,4157868,1975828,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.8016484,4157895,1975842,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.81154,4157909,1975857,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.8290508,4157934,1975865,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.8316407,4157964,1975869,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.8417208,4157991,1975885,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.8516808,4158015,1975892,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.8616161,4158047,1975900,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.8715868,4158078,1975920,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.8817055,4158107,1975929,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.8916826,4158124,1975948,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.9016404,4158138,1975961,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.9116285,4158151,1975976,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.9216533,4158168,1975985,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.9316301,4158201,1975999,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.9417017,4158234,1976010,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.9516423,4158256,1976020,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.9616573,4158273,1976032,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.9716508,4158299,1976041,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.9816487,4158327,1976056,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435118.991632,4158343,1976074,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.0016198,4158357,1976088,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.0117197,4158372,1976099,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.0217128,4158392,1976108,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.031896,4158406,1976121,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.041672,4158416,1976134,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.051655,4158435,1976147,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.061686,4158445,1976152,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.071665,4158459,1976172,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.0816557,4158471,1976180,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.0916672,4158484,1976184,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.1018593,4158494,1976200,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.1116574,4158504,1976211,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.1216383,4158519,1976218,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.1316316,4158534,1976235,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.1417546,4158547,1976239,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.1518335,4158565,1976250,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.1616256,4158577,1976270,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.171649,4158588,1976284,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.181645,4158608,1976298,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.191697,4158620,1976302,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.201665,4158633,1976319,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.2116168,4158651,1976333,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.2216954,4158661,1976337,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.2316377,4158667,1976349,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.241636,4158686,1976367,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.251639,4158699,1976380,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.2616427,4158713,1976390,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.2716446,4158728,1976403,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.2816098,4158743,1976417,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.2916558,4158759,1976418,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.3015935,4158775,1976429,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.31162,4158788,1976445,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.3274155,4158804,1976451,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.3315337,4158820,1976466,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.341766,4158845,1976468,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.351637,4158873,1976478,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.3615642,4158902,1976494,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.3716488,4158935,1976500,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.3815842,4158970,1976502,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.3915334,4159007,1976510,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.401643,4159043,1976524,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.4116237,4159070,1976531,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.421576,4159099,1976537,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.4316113,4159132,1976549,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.4415534,4159166,1976558,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.4515927,4159197,1976578,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.461688,4159230,1976584,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.4715972,4159264,1976591,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.4816177,4159297,1976606,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.491629,4159330,1976614,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.5016081,4159363,1976634,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.5116093,4159393,1976648,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.5216095,4159407,1976654,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.5316188,4159425,1976666,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.541621,4159442,1976679,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.5515828,4159474,1976697,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.561644,4159501,1976708,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.5715783,4159527,1976724,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.581619,4159544,1976738,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.5915787,4159567,1976746,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.601623,4159582,1976756,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.611648,4159596,1976767,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.6216335,4159611,1976779,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.631639,4159631,1976790,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.6415834,4159642,1976809,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.6516223,4159657,1976819,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.6616156,4159673,1976837,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.6715508,4159689,1976848,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.6817088,4159705,1976862,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.6915982,4159725,1976875,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.70161,4159740,1976889,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.7115965,4159751,1976903,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.7215598,4159768,1976921,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.731556,4159781,1976935,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.741635,4159793,1976949,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.7516549,4159815,1976954,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.761562,4159827,1976970,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.7716255,4159861,1976984,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.7816708,4159889,1976992,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.791559,4159918,1977012,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.8015952,4159950,1977020,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.8116686,4159979,1977038,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.8215795,4160005,1977054,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.8414464,4160035,1977068,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.8417668,4160062,1977073,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.851906,4160087,1977087,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.861897,4160115,1977103,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.8718407,4160143,1977117,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.8819344,4160172,1977124,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.8919168,4160202,1977136,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.9018867,4160223,1977149,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.9119155,4160243,1977166,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.9218872,4160259,1977174,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.93193,4160275,1977188,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.9418874,4160291,1977206,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.9519606,4160309,1977213,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.9618852,4160324,1977220,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
1788435119.9718719,4160336,1977236,0.0,ERROR-ACTIVE,0,0,0,0,0,5,5,0
